"Data Source","World Development Indicators",

"Last Updated Date","2026-02-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Dominica","DMA","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","29.6140283983592","28.8088075445271","28.3560972345581","28.7933045225413","29.9837037848309","28.8491468306293","26.8167239953686","29.8788544161077","34.0394870870653","30.3715724725745","32.8227842995615","31.9715871765757","29.6556159237105","31.6028536265764","33.1002629645599","34.9046740799137","35.1562745433042","33.8869784643548","34.7548587495413","35.7738447868798","32.6204056684595","29.7117890440417","30.1428681898003","31.6522343147675","30.8736382321325","31.47403757752","30.0375995107817","29.0558254166983","30.9572336017584","31.9299840662634","31.4292069189282","33.4627319339757","34.1347093080278","33.3632842247274","38.1634023715179","38.3930783589425","38.8192372031409","36.9881530117296","38.1861860150935","42.0236740114126","46.7454946434639","48.6501873591805","50.4993914403968","42.3959469016436","43.7969476962718","47.929303227068","49.2814378993139","48.6919040131042","48.3774554736546","49.3160408805133","47.7088309101261","48.869725359068","51.8306171211701","52.9408671489359","49.3965353466999","53.114124825695","61.2406100314303","60.3109753721333","60.7630177709021","",
"Dominican Republic","DOM","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","18.8132148185075","16.3430618122422","24.183958257493","25.9778939177183","28.0323740281176","20.2679878392073","25.3379408476471","25.009663703131","26.6425725141321","26.111336854937","27.9296661056883","27.705696969697","24.6432303512126","26.9741726373251","34.9725535769218","32.2351064125361","29.1757360496014","28.2774502408929","29.4660780669145","31.7674819960719","34.0691852158609","29.0016729927393","24.6350581803227","24.3630436197211","30.0100742625496","30.8340954540244","26.4865443992644","32.5309771643843","36.8708071414438","38.8010048828816","38.5877057661042","43.0130958068007","43.661051225615","41.6135643746557","40.9493683538865","38.671237757911","37.755781144158","39.0109496254079","41.6014184344939","41.3216511739672","43.8025679543791","38.6199477193794","37.9992727472887","42.2965050258884","40.2039462963058","33.3224205843488","35.5415663659558","34.4672371412028","37.4801543310121","29.5577550688862","33.2822778009833","34.7422976260316","33.7396322737183","31.4299480948682","30.2532014581601","28.3102891430464","27.5367900859185","26.5797835870437","28.3420813139322","27.587649613902","25.9359541051708","30.4217229317071","32.3520110514603","28.5202966444017","29.0155869970404","",
"Algeria","DZA","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","67.1436317062962","67.5037710393941","20.8186466819923","36.8255151428299","29.4397625286893","25.8330783500862","24.6535720040753","21.631769324965","24.1872543580569","28.070758079996","29.1526684055845","27.6637775284367","25.7268683015027","31.5897635298628","35.4897756232698","42.9655991893928","37.1186729568061","41.7403173005898","40.1687321682685","32.8657490800092","30.3384616947124","30.8777428614597","28.9980749459833","25.8023112440766","27.4663675069292","26.7421877427078","23.1719532337981","18.4121097433912","22.6037193991007","28.5140563708175","24.9370285987113","23.5997645372107","23.8694899566974","23.138936373697","26.0537125425428","28.9962292290876","23.9446995515946","21.3376001260742","22.516096548704","22.7789962195023","20.7886259146931","20.4084177219191","23.452441183911","22.1000717757446","22.9650381113499","22.4691773220766","20.1511576995534","22.8253177285743","25.3813104447207","31.6987484527475","28.5029863779305","26.2320035517219","26.374847332557","28.3516432281546","29.3040555963989","32.676480909369","31.2742448207328","29.4871366540912","29.0130619390143","26.0989006586763","24.8545554509197","23.3926919693657","20.3985331920556","19.9497379768844","20.2821940516889","",
"East Asia & Pacific (excluding high income)","EAP","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","6.02941392762809","5.9524334677904","6.28428553271271","6.64653098789363","6.41791732439373","6.3900947632762","6.51186599269013","6.62152315604033","6.92931892457902","6.36035968712984","6.66191425883075","6.45189066574845","6.92767453171834","8.57703042197924","11.8892309173015","11.3785157676341","11.6055201172735","11.9352884131911","15.7954281380944","17.3294991810113","20.1109169469282","21.2632521534094","19.5491723501296","19.6326148405207","18.2539108000459","18.3519214008388","17.000542870859","19.0699125241091","22.0873484786289","22.3515639330963","22.9529994960164","24.7359123485196","25.9513147711793","28.9602460467049","28.7442490766778","29.3520394922149","28.0612656789521","27.3816284355937","24.7208517529414","24.9795484783341","28.8313229558692","27.5192363046276","28.2645999909707","31.1081821257542","34.8787808551476","35.0884318352941","34.1181443339239","32.1296247329846","30.642414805227","24.5965894706125","27.3375752339083","28.0383534943157","26.7574375213208","25.915922590004","24.9311908116659","21.6360898481616","20.7770084484752","21.6537412134826","22.3424050427122","21.1055966858516","19.250457660529","20.8964836014601","21.7511091995632","21.1674039349591","21.7217139626822","",
"Early-demographic dividend","EAR","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","14.878762465348","13.6455896233893","13.4842864441202","13.7033026259481","13.1156500364608","12.6745537424841","13.1787702536847","13.2190761276679","12.753388029756","12.5267085044185","12.9799628642103","13.2625268329404","13.2542062091297","14.3382133916385","16.5293132903618","19.4437008994408","19.1526368317135","20.7470356643955","20.2930199457746","19.7077037662674","20.8349678061876","21.4853178233753","21.4126522963636","20.7627583880949","19.4135175467313","17.8971788231995","16.8495215862589","17.2553729474819","18.9890601401718","20.1998545863283","19.8819840740992","21.03008764468","21.3390241257687","20.1925449198736","20.0795465983299","21.6454898597534","22.1176075694685","22.759297801311","23.1639177732672","22.0111299778771","23.18713743866","22.6491732406578","23.899814224859","23.9717526900558","25.9819772979834","26.775890323473","27.7596805919673","28.3509846677054","30.022609388226","26.9424084231793","27.0578824002838","28.5168308388589","28.9460435955219","28.8972889887623","28.2604174418974","26.7834634350179","25.1886559361497","26.034735338547","27.8023528042299","26.3646753377545","24.0062065011526","26.9280193640449","29.6802675135827","27.2489897334161","26.7125088964109","",
"East Asia & Pacific","EAS","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","12.8967230413612","12.483477649836","11.8186640637925","12.3074925329187","11.3199569000065","11.6109703170578","11.4793916897771","11.0492948291156","11.4238287786216","10.9433587767932","11.0215318525107","10.7944039503576","10.2168831031349","11.8947434948273","16.3296655698189","14.9919981679305","15.2435487004723","14.549371073576","13.8005556620884","17.017789540728","19.7128377447913","19.6678454551393","19.2520205623758","17.8693321945159","17.8093438849901","16.8584742188466","13.2438738382518","13.5526115527865","14.4808379200917","15.8759747488975","16.8420130421323","16.3386387692737","16.2700139867967","16.0630026168416","16.6775598677067","18.1236179945575","20.0501539838936","21.1022842055047","19.7506704869213","19.0952715183072","21.5322832536431","21.6841987645829","22.4520306137466","23.8277886075152","26.6025310816769","28.5565797283266","30.8403367043927","31.4694568348822","32.3894246981909","25.9333981373863","28.8862046361227","30.5184920118139","30.1042350241374","30.6206860682642","30.3048966773115","26.9580772554971","25.1875034834319","26.3939080665111","27.2467959677849","25.9309216991662","23.6619824889816","25.9141387547034","28.4315968901383","27.3204663410385","27.9781270369417","",
"Europe & Central Asia (excluding high income)","ECA","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.4287205991457","24.713209615317","26.8471006221519","27.7350908365044","32.713712514289","26.8665537847523","27.6811104595054","28.8650528263538","27.533239755418","25.9734014374337","30.019389719447","32.3881207675635","31.9656731233169","32.4605960030805","34.6884283826598","32.8086194508778","34.3582508044922","34.8807925064204","36.386191815539","31.8196770833458","32.5041800935091","36.6046350365656","35.8994326742719","34.4772005203309","33.4509572243098","31.8088136497972","31.7977747387778","35.0641147885868","37.3458674699929","36.6715687282756","35.3058812773076","37.7885654843191","43.0416215604083","38.7529190012924","34.1855391363917","",
"Europe & Central Asia","ECS","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","20.4474509291625","20.1990088220178","20.1297304493595","21.7784966208427","26.1397741705315","23.4169104566258","25.1700732807407","25.1188118642483","23.8283898452351","25.3403651813584","26.9610322985189","27.3584919175312","27.2072480172587","26.8678123628497","28.1716065776342","28.262501371615","25.091399855502","24.892561187762","25.2849217139251","26.7551339408706","25.9295767440989","24.9561889907676","26.5607551484709","25.0180804165402","25.8347922956409","26.7575581043501","26.8923315872727","28.3860840254496","29.1396797318204","29.7499091949797","33.1281835145005","32.758698962482","31.5233282886569","31.1599758831536","32.2392584947554","33.6426770022958","35.5995639247592","36.0445408317305","36.964507842211","32.7138474201387","35.8096358295277","37.9010815102989","37.7128192452793","37.5055236557465","37.5471766271136","38.0768149686028","38.4092491390698","39.890437709043","41.0487195691903","41.4058892279747","39.0150504418308","41.4738160904621","46.6293962769366","43.4073903637707","41.4328134596618","",
"Ecuador","ECU","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","10.3640720150215","10.151665397671","10.7943896440837","9.9569754371776","10.1444581590686","10.290481092282","11.114369199533","12.0315925734963","13.9182074148867","12.1023572054297","13.010025402533","16.6901086127357","15.550077564171","16.6595970580145","18.7523195538694","19.3341564040548","17.9782683283951","18.1393334090066","18.563846110533","18.1715032730298","17.8769831023352","15.2974278533261","17.7564544710672","15.3164023809484","15.6818801344596","16.0359384241434","17.4812010058534","22.3646357882814","23.6564504742201","24.8299322177703","21.8305402720974","21.5220563955058","20.6728035108946","23.1353775913338","23.4979294250568","24.624367359648","21.9424179952391","23.4822601074067","25.5031570829793","22.82370915869","27.8532356265599","28.5213530213856","29.0822270570441","25.51576918198","26.9748580669833","29.3310019856824","30.1406704488754","31.3681523449196","34.3139954933835","28.0377172282183","33.2916897335927","33.9223143131735","32.1715182739742","31.058033826413","30.0713399277247","25.0735539811836","19.9952006437747","22.1321359260048","24.4654774807509","24.0342148947594","20.7057487735965","26.1953000265705","30.9555471259573","28.4318239773666","26.9245388746587","",
"Egypt, Arab Rep.","EGY","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","21.8255051884216","19.7418860209558","19.5184708693255","23.5869266684977","24.8742368742369","20.1324210990951","20.4841941684047","19.1139340381884","17.4635683339898","16.5330661322645","17.0945777111444","17.7829783452321","17.3751077256679","18.1611208406305","31.2974177716743","35.546300832925","27.9181457506786","31.365790082705","33.9362115908207","42.9715246067986","42.8683992756551","43.498141105081","37.8687210545066","34.2105263157895","31.9620253164557","27.8820375335121","22.2222222222222","22.7184466019417","35.2272727272727","32.3376623376623","32.5678496868476","35.3777777777778","30.9130122214234","30.090206185567","28.0571428571429","27.6960784313726","26.1987794245859","24.8965776607747","25.7132915796799","23.3094928478544","22.8168185827698","22.330638416504","22.6708894167326","24.3832335329341","29.5899443643107","32.6090993500464","31.5687226809131","34.828141783029","38.6376326074819","31.596622529265","26.5871042599039","24.6882065494858","24.3148026512211","23.3551924317351","22.6760563380282","21.6620974671631","19.9010851110947","27.8180475395935","27.9263640649779","24.4799857040743","19.6534798296655","19.295823265447","21.8960790564233","21.3443094314355","23.2245098772607","",
"Euro area","EMU","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","19.5924799753092","19.348929174213","19.4146707806746","20.6401475966254","24.6862792436825","22.3932275410814","24.2786436401379","24.1379961431288","23.1156162715536","24.8335934998974","26.9380507175488","27.8500206688637","27.4247881939133","26.6622237675286","27.8033320823464","27.9720845481714","24.1126799406095","24.0527970454445","24.6025976806595","26.0611838788898","25.558336110075","25.4909430965344","24.919796431641","23.5617815989951","24.81191630012","26.1944805300243","26.3131995888477","28.2205740358504","29.0821403362284","29.9129021348745","34.132404707596","33.4335748729441","31.8532611464777","31.3741320573267","32.6724339442478","34.5137955894332","36.7533595336084","37.5933414205133","38.2005201519649","32.7966814414206","36.815440319361","39.4556066986616","39.8248738569804","39.5084153654243","39.7365248817238","40.6171950198045","40.2038533233418","41.9486656015234","43.1483836990964","43.9239464663824","41.0908424932558","44.5372993514394","51.9718335297043","46.7331533256642","44.7896371623163","",
"Eritrea","ERI","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.953583024649","71.5033107169133","82.8621152906693","82.9346092503987","87.3837499432927","85.7999538709925","80.0930820850693","86.7248286299297","58.2107413330059","61.2556705989949","64.8089828171642","67.5654964566073","59.7955078666408","54.9403177017381","38.3613366615876","28.7877069488713","26.132193400212","23.443517755704","31.0930888587001","29.2389528621013","","","","","","","","","","","","","","",
"Spain","ESP","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","13.7005768147789","12.8900001311074","13.8514189735761","14.7960288069455","18.5239030470723","16.7219411492543","17.5229816323976","15.9229677703068","13.8554398523551","14.1418114861932","17.2819956343354","19.1102073995601","19.5651063458232","20.7078014277062","20.2526458704624","20.0159930512599","17.1621130339913","18.6082328555084","19.4243859664263","20.7964644848989","19.8999616408042","19.7317294529868","19.8042521750036","19.2545779765874","21.3483907299537","22.9644613141731","23.2246505749101","25.5110593848211","26.5804352013017","28.3071423051465","31.5327015345083","30.1370410210027","28.5378742610811","27.8201980109209","29.0912600182081","29.7585877718662","30.9004394134785","31.703851639984","30.280322752312","23.8512940474748","26.865556633508","29.1234127763898","29.2542984119139","28.9133156275228","30.1799222098486","30.2833562687193","29.6116448657886","31.2670509322886","32.1345964120382","31.6906621148431","28.9651031602513","32.7675046176609","38.7940514426218","33.9809889561819","32.8943819660923","",
"Estonia","EST","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.999591454774","79.0457646039902","73.1861262675433","71.6981931917923","80.6689784959639","83.203890024196","74.2503456699339","64.8682320515843","65.2512510886738","65.3433238899221","65.5974307148297","68.8836548744895","70.49029909985","73.3643829935577","71.3854203253559","70.2931634193843","55.8976580434008","68.6258213568171","80.4764549117819","83.7579774018928","81.1475215218144","77.3642096124932","72.4726968902071","72.2693705459549","70.3300925612348","70.5847297075262","68.3329936436289","69.2380878779785","80.8560134825861","88.2571814212899","76.8179574100507","75.3682190891409","",
"Ethiopia","ETH","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.5460822119553","31.630605984481","28.9877135217855","29.0994642402923","30.2928105475922","27.0869584993198","23.4742747776515","22.8266908218905","20.8753289042388","16.8789144434913","16.7133482736483","18.3515393187423","14.0022832171223","11.8611650366546","",
"European Union","EUU","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","20.0149986406548","19.6884409088901","19.6792251748957","20.9867876280701","25.2091768166996","22.8067583215367","24.6551249352016","24.481290680952","23.3899377100875","25.2090735126793","27.2007034781881","28.0447419129246","27.7491689059539","27.0723277455922","28.147478577874","28.4064761735806","24.6129343924719","24.5450900432922","25.0558375885279","26.4919839196305","25.9384324679714","25.6599423357306","25.1856547904787","23.9761456360182","25.2327423646903","26.6006919860528","26.7778589289021","28.7594336524572","29.6892284571527","30.4744207305643","34.7017054068626","34.0048286367827","32.5387626248302","32.168410927369","33.5928201616234","35.492999345943","37.9320318355495","38.9405067804254","39.6457196101207","34.023319278398","38.0576637459347","40.7153505742476","41.1149652994656","40.7465147499605","41.1283869428182","41.8865481304006","41.5024424856013","43.2580576310514","44.5363380648569","45.1389587990542","42.2211112559169","45.9111695217878","53.4340037524543","48.1098975724128","46.115445337685","",
"Fragile and conflict affected situations","FCS","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.6353431293748","20.0456359823035","26.0916339773749","28.3431262417375","29.4881992909398","28.7096336506808","25.4838668314735","22.808659213354","23.7865704778086","22.9657360221229","32.3009915171238","30.144416507133","31.5882314489465","30.4689276382623","31.8286416801269","33.3471377246467","32.5444283241132","29.4613892672534","30.7814415233054","30.9242302411627","29.9161817160584","28.0375690084632","28.7227380789923","29.201897192529","30.9551459917549","26.7605197782842","25.8697861455682","24.8094683234054","25.5193641706169","26.5410987596461","23.8898574907696","21.2143840719049","23.8586447322518","25.5518422130549","28.0322987957856","31.899812930217","",
"Finland","FIN","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","25.5490352600713","24.8721360319743","24.1350470795251","24.9012644052578","29.5313756403129","28.1964504057777","25.7187581337263","25.5364088277753","24.7634084916189","28.5324088448408","32.1212121212121","30.3144951525183","28.7086371284352","28.724652254064","27.122862168332","27.3284671532847","24.3426510945178","24.4881377965551","24.2566061348734","24.8556057571382","23.6939888307462","22.2153187670429","24.6962941995141","26.8146244597594","28.4248615493237","28.3360757307981","29.4331074654089","30.4557437434546","29.5389060956066","28.6417943383141","32.8772747936005","30.5159287201012","30.1738075990299","30.7420541281622","32.3482906117512","36.3104708925947","38.9173960581045","39.0342084582939","41.2868784523276","34.0446254161279","37.0481591521523","39.7485517694974","40.4954635738454","39.2349764369991","37.8217677491438","36.1802542437391","36.3888798750214","37.772467134834","39.9943942562687","39.9458321803805","35.9702521712277","39.8675049444453","48.2777537715821","42.7703336656307","41.5523095487439","",
"Fiji","FJI","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","12.8405545369745","12.7162118049717","12.4015407177059","12.6955432620489","13.4113718557875","12.8707058154475","13.4919660579776","13.6384809078369","13.9322212358321","15.2702760938892","16.0083636789284","16.0837049624346","16.4279747217302","17.5166005344562","22.4990400589664","18.5114150051224","20.9762509014128","21.0739660001474","19.8378035751119","20.9228306073706","23.2435741526281","24.2953175449803","24.7583430182574","23.5493970165708","24.4949584840299","24.4680878029166","21.1202179601987","21.3916599649524","21.8023850552862","23.2110051386235","22.59758568885","22.5394312881118","21.517950603772","19.9093069269938","21.0008368568964","21.7420067714481","21.9894774043751","23.1731284270416","24.1686656996833","24.4636841396038","28.0279980425069","27.4626293461303","26.4018230910334","25.4619146196714","26.2116609694066","27.65927959839","28.9414290456532","29.2940266620733","29.9807331629246","26.3181640716005","28.7610671562408","31.0667881455656","31.3032784243658","31.2279485306189","31.4574540364356","31.8111924693795","31.8445463682721","33.0840141110421","33.8842788890102","33.5394177830602","30.2816679047993","32.5004326976615","39.3469593713211","36.1698881831383","34.2184333099912","",
"Faroe Islands","FRO","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","52.212389380531","44.4444444444444","45.6031567080045","45.540844366725","43.8848920863309","40.4384632081615","43.2399263653099","44.598706732598","35.8555729984301","40.9158853105041","39.2740865790426","42.2698380151733","53.0976402901693","49.8354633810362","48.2874617737003","43.6179893673069","44.9427959341811","45.8875376075257","45.0514647664291","46.9630769230769","45.5783783783784","49.4202247191011","61.6387126019946","54.0373946989932","51.5249372084679","53.3146437994723","49.4018404907975","39.6925007844368","35.0487722838883","33.2874828060523","36.4675984752224","28.9014997973247","32.1798590965603","34.970297029703","48.9194841408156","48.8892492297714","44.9592716171127","51.7300114401932","59.2097941012799","53.3412035167293","49.559429791884","61.4859060267022","49.7135446908992","58.9168956694779","55.5951894788602","57.3765599352858","57.5214476472581","53.2021545385859","50.4598069268427","53.4119798403283","64.5990255698994","58.6193202501903","52.7282510333358","52.3941791303344","50.0163690319038","50.8736087818265","54.0566581242426","52.853529673679","48.7958252159572","51.5075560523657","61.4889375342037","56.1416424338352","51.1965472445594","",
"Micronesia, Fed. Sts.","FSM","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","106.764502581507","","","","","","","","","","","","72.7504194799054","84.5086044638078","89.0423298145662","83.594816892249","79.1900992341727","73.600871102535","77.8382257484572","73.2155798412794","77.6095072897116","79.8172323898427","77.2655947314167","78.8467346264712","77.7743044012736","87.5545688717494","88.8388520848847","83.9529863512403","83.4421515875271","82.7039988597444","84.0769772369528","75.1606637291413","79.9548492897363","74.4615384615385","72.7019498607242","67.0918367346939","69.0355329949239","67.8461164266175","67.1600418690512","69.4783522042789","70.2200424310269","71.4853749546901","",
"Gabon","GAB","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","32.6272095196205","31.6628120291076","30.7683996684865","45.3936620976737","35.9514815816693","37.2972972972973","39.5695264187958","48.0539071856287","49.2455146102841","54.0508644027053","37.988818326521","52.3311132254995","72.2578801843318","57.6660273122284","43.2606941081517","47.9022491349481","46.0992907801418","51.2605042016807","46.9213649851632","37.4030406453615","31.6301703163017","40.6955693187232","39.666919000757","43.542521086435","40.2004883691042","57.2809063645451","54.7043352846356","45.2195072263918","41.7914367793285","41.1980531636091","30.8589411329137","33.2714792537205","33.7932892329726","34.5484230291866","38.2510468214595","35.7476971557854","33.0076558637737","37.2322537068605","48.5684310018904","38.1189481017067","32.6697522310293","29.3633807625275","32.1501818428416","28.3731737105414","26.728381864986","23.9409270825355","28.077592735444","26.6038745775238","26.7991605832374","31.3328452395852","31.4941703485316","28.7540052056817","31.3924675039244","33.2776302665374","28.9994366216762","27.9177729544577","26.0980337724197","24.8419864730712","22.7375212062962","21.9970162214648","22.514571830629","24.4091917128478","24.4843556565563","27.7503755386229","27.4685070350534","",
"United Kingdom","GBR","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","20.9688288553011","20.5311403220506","20.7334983983307","24.7645621803191","31.6395733871608","27.0908550981935","29.1157265353418","28.949547130278","26.6785222906664","26.9943736643302","24.4141733546691","23.1375268037981","23.710912304029","24.7799180188297","27.577805191586","26.7641215367304","25.4230768855819","25.2765846062746","25.1898464052096","26.0360055921146","24.9201907506095","22.7201063018739","23.3824193284437","24.9162654330582","25.8082338069448","25.1333164116918","25.7904639731001","25.0855729396509","24.8195061048819","25.2578752626043","26.7816781759642","27.1849267562592","26.8046768666199","26.0994438028613","26.3040230027962","27.3372722873845","29.2919192465902","27.3413721081452","29.0571127381622","27.9463641581244","30.3048137840466","32.0591396722646","31.469331617208","31.5119235000045","30.2890138267133","29.2459709877926","30.7779753635731","32.216093479851","33.0552381952321","33.1007061373899","29.2112372453782","29.2489791841395","35.1369980576912","33.0801144117865","31.856001686543","",
"Georgia","GEO","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.7962298656538","46.3467829880044","45.2835446565417","45.4363223306161","31.413612565445","66.2868632707775","71.7501478938092","109.130510916547","42.3267831001806","32.3703450949981","42.142841774792","37.1079349276199","38.0962813343447","39.6669292250666","38.8685585855559","42.3998497854077","46.1776485561822","47.9118105106725","51.2705556368268","56.6545080094852","57.5751156304064","58.0349045080184","48.6478372067163","49.2059203575782","51.6024928158167","54.0953002114923","52.8724195209005","55.7688121808209","56.8790621743661","54.9269603042158","56.707725205612","60.1521994975096","63.5057718296264","55.9907600072305","58.9265463408208","62.2165584682954","57.8841193302132","55.6414053366683","",
"Ghana","GHA","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","35.4430379746835","36.4516129032258","28.4701114488348","27.4545454545455","23.8673139158576","26.7394270122783","19.631093544137","19.9468085106383","20.8235294117647","20.3398300849575","22.7091633466135","20.24","15.2042628774423","16.3953156241074","21.8025751072961","18.4364944160515","16.0435182347533","11.5470751590074","9.6874106547222","11.1615052087024","9.15476523849529","5.32316250378652","2.98203606667361","5.98898053662831","10.7705840827022","13.5893519274271","20.1355904363181","26.1855227882038","24.0621159136831","24.3432537358508","25.850287720007","25.5248032052346","28.7676403692637","36.4152010536918","36.7625168107589","32.9266483481043","40.0927619568381","52.9915470404013","46.7281914893617","49.6267650803215","67.2461725439646","64.8128376940797","54.8729912815685","56.6081030628332","60.3670092258015","61.7222971639139","39.8628637530195","40.8292316808483","44.4847683116359","42.3028725496475","45.901097808525","49.3588453047101","52.808816954646","35.318538506149","35.6046602824807","42.6895661009546","36.6837602962245","36.6714905104435","34.5036220155637","39.3752028696209","35.0500782295317","32.6527114432115","35.451412242532","32.6170450347243","34.315046103667","",
"Gibraltar","GIB","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","19.2530787854551","21.0577412165766","21.3120529948073","20.4282932758344","22.9355833711082","20.9766987806443","17.8819971710782","19.2609158383707","17.7374442334341","16.8203876660116","16.6967305419004","15.6740868489473","18.4654325670549","17.8547358250775","19.8603371729124","20.5875985166216","19.8689639787901","17.2730544386322","17.7057122683229","24.0804425048731","45.5619859536022","47.5700762474902","42.543781280909","47.2995570961211","43.2053669152547","53.3524319845148","53.5369373306752","53.9558259926726","50.0834549289601","50.9458587644995","82.4679548110406","56.5913353153077","48.7770160108349","43.3732638929645","68.7954413842173","58.9768995109853","48.7466212613867","51.6974637089281","56.3848109609522","",
"Gambia, The","GMB","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","43.5773274224193","47.1898483080513","50.9933527696793","51.0917109458023","40.9088572739789","37.1813100436681","40.7557432432432","42.38109375","43.7154972544234","43.6145978391357","46.3548873228325","47.5171174744616","59.8879743303571","63.2552130474224","63.5984727882557","66.7570311333647","59.6381602422238","62.482250979714","64.7891913152926","53.9166164173161","56.0983198506534","59.2869041517171","58.4532826518349","65.2774202177885","71.582679085085","34.6640272408911","36.8503769782072","36.4379064785144","28.6764609354065","35.5011489922873","29.1557227815931","25.3852955516743","28.565387616061","28.0159364396815","30.5611455661123","25.1084650526988","32.4855663356834","37.765006589094","29.3395166933091","30.1154326166684","29.3397562431418","26.2608870053629","24.6138992810955","26.0312868996824","26.3447001496494","25.780297578409","27.8589908793607","26.482754996429","36.4210353312654","28.9515244974666","25.3584531644371","37.252844786499","42.5242842292877","35.8320203806507","37.7878762852843","35.4806480369685","36.1520709046807","32.9087936094866","33.4217749195406","",
"Guinea-Bissau","GNB","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","30.1886622208179","34.3119546167136","35.6301592805983","40.7264827920762","39.2484271759058","25.9467133966826","27.9353393323349","32.6021772408992","36.0531086610329","41.5264505622538","41.841894381061","35.7185592017785","41.2851952512703","32.2537232435095","51.2814144642169","57.7095329935217","31.8351051261118","38.9561509350744","51.1681942893035","46.1895163067898","37.0345133531428","37.7911226446654","50.111885777812","32.7168642672532","34.3093712456743","35.1432633013846","31.8357674176132","64.5873636018508","39.3951196891519","40.7705359801738","39.6445616542869","37.5040278925575","28.2204969889519","26.1017170850596","30.2588869731209","32.2214287557155","38.3829406200213","35.1242261051223","33.3723135538085","32.4674393680016","30.8751719385669","29.3193643906809","30.0112889962536","26.7430406090989","30.1755373568722","29.3236636269032","30.5259420089505","30.3793671863376","29.542721705949","31.6626206985924","27.4174342293605","27.2715621612566","31.0336515591514","27.2665578750392","26.9592665213593","",
